Compound,Pose,CNNscore,CNNaffinity,CNN_VS
DB03346,Pose_4,0.664779961,6.11575937,4.065634275473985
DB06603,Pose_2,0.778705239,5.22078228,4.065450513114365
DB16347,Pose_1,0.588435948,6.90786409,4.064835554454308
DB04230,Pose_1,0.748966217,5.42697906,4.064623976306416
DB13104,Pose_1,0.569901824,7.13171196,4.064375654246615
DB13059,Pose_1,0.613591909,6.62378454,4.064300600703287
DB08744,Pose_1,0.890992403,4.56108665,4.063893554574721
DB09179,Pose_1,0.785518885,5.1730237,4.063507808902575
DB04188,Pose_4,0.860434651,4.72230387,4.0632338822994
DB18795,Pose_1,0.856544793,4.74285507,4.062467814162151
DB12125,Pose_4,0.790290236,5.14018679,4.062239431353182
DB08988,Pose_1,0.882646263,4.60208559,4.06201364801965
DB12566,Pose_2,0.648557663,6.2629199,4.061864693900193
DB04338,Pose_1,0.696000397,5.83580256,4.061720898573617
DB03800,Pose_2,0.820306003,4.95142555,4.061684102072577
DB00608,Pose_3,0.847980201,4.7898078,4.061662180995368
DB13397,Pose_1,0.67919147,5.97989655,4.061494728242429
DB08753,Pose_1,0.769921541,5.27447653,4.060933097945933
DB08513,Pose_1,0.654200375,6.20551062,4.059647374670482
DB04971,Pose_1,0.748623192,5.42227507,4.059240870805424
DB04796,Pose_1,0.645611644,6.28734207,4.059181250203063
DB15491,Pose_1,0.749723136,5.41394186,4.058957469400873
DB13730,Pose_1,0.872611403,4.65148544,4.058939235832472
DB13744,Pose_1,0.769663334,5.2734127,4.058752400239942
DB18083,Pose_2,0.601457536,6.74767065,4.058437362888518
DB00563,Pose_1,0.693827868,5.8493371,4.058433089306302
DB04335,Pose_3,0.839464307,4.8342967,4.058219529097887
DB02226,Pose_1,0.536712289,7.56117201,4.058173937009831
DB13836,Pose_1,0.771600127,5.25922346,4.05801748965738
DB12508,Pose_1,0.551789403,7.35373688,4.057714082834282
DB00717,Pose_1,0.687538743,5.90138292,4.057429394778469
DB15492,Pose_1,0.844226599,4.80605745,4.0574015356121125
DB18391,Pose_1,0.652583599,6.21740675,4.057377673361893
DB07862,Pose_1,0.685832739,5.91595459,4.057355340259322
DB11096,Pose_1,0.806216121,5.03258753,4.05735319702957
DB17760,Pose_1,0.705974221,5.74714136,4.05733364460288
DB13307,Pose_1,0.612251639,6.62684965,4.057299559619076
DB08779,Pose_1,0.803566992,5.0483551,4.05669152225486
DB03240,Pose_1,0.864055216,4.69469213,4.05647322244065
DB02817,Pose_1,0.867905438,4.67386436,4.0564722945183895
DB14625,Pose_1,0.689238906,5.88480711,4.056038014517422
DB01273,Pose_2,0.887198627,4.57173538,4.056037352143323
DB12527,Pose_2,0.778680325,5.20854807,4.055793903925722
DB07525,Pose_2,0.815306783,4.97441053,4.055670646535625
DB00184,Pose_1,0.932324171,4.34973955,4.055367320019663
DB04218,Pose_1,0.931075752,4.35546446,4.055267347403774
DB08675,Pose_1,0.674976349,6.00799799,4.055256548089538
DB12988,Pose_1,0.661128163,6.13367653,4.055146296715114
DB08973,Pose_1,0.594693601,6.81856155,4.0549549218096415
DB01634,Pose_1,0.818495393,4.95366335,4.054550630447946
DB12900,Pose_1,0.691293359,5.86451674,4.05410147610633
DB08887,Pose_1,0.785652637,5.16013384,4.054072758668936
DB11073,Pose_1,0.780469835,5.194345,4.054029585083075
DB12387,Pose_1,0.607044697,6.67823219,4.053985436274196
DB00969,Pose_1,0.728834093,5.56226873,4.0539710848518125
DB08620,Pose_1,0.817317069,4.9598999,4.053810848801393
DB08228,Pose_1,0.884054661,4.58533049,4.053682791909913
DB04146,Pose_1,0.670359373,6.04663038,4.053415350299552
DB14765,Pose_1,0.686593354,5.90335989,4.0532076667441705
DB01438,Pose_1,0.801628053,5.05600595,4.053036205654915
DB19354,Pose_1,0.811159313,4.99611998,4.052649250642373
DB01436,Pose_2,0.632985234,6.40242195,4.052638556187486
DB15566,Pose_1,0.721000671,5.62034464,4.0522722566912535
DB00703,Pose_1,0.935263634,4.33263159,4.052152765646598
DB06972,Pose_1,0.621036708,6.52463102,4.052035369575482
DB08361,Pose_1,0.69813478,5.80396652,4.051950889567566
DB13619,Pose_1,0.742592812,5.45583296,4.051462339568684
DB00762,Pose_2,0.587415218,6.89705706,4.051436276458339
DB13289,Pose_1,0.897544146,4.51354218,4.0511033613830785
DB08780,Pose_1,0.904698372,4.47771072,4.050977598670948
DB14575,Pose_1,0.822017968,4.92732954,4.050353416137175
DB13760,Pose_1,0.71658057,5.65204763,4.050147512372549
DB06486,Pose_1,0.597654581,6.77657747,4.05005256844689
DB12987,Pose_1,0.796180964,5.08680773,4.0500194821540525
DB06481,Pose_1,0.79216367,5.11245918,4.049904426753991
DB04769,Pose_1,0.806062281,5.0231595,4.048979404396819
DB13025,Pose_1,0.910771072,4.4447403,4.048140887792601
DB18040,Pose_1,0.877470076,4.61331606,4.0480467937802205
DB07743,Pose_2,0.687255323,5.88978052,4.047783013671708
DB00201,Pose_2,0.932696044,4.33953857,4.047470457024417
DB11164,Pose_2,0.784464717,5.15929985,4.047288696748392
DB18114,Pose_1,0.5742625,7.04748392,4.0471057346090005
DB19024,Pose_1,0.804239869,5.03198004,4.046918968180215
DB15969,Pose_2,0.811083555,4.98905802,4.046542914962861
DB00344,Pose_1,0.848534644,4.76849508,4.0462332751235515
DB07817,Pose_1,0.679979742,5.95008135,4.0459347812520114
DB12307,Pose_1,0.58033824,6.97139359,4.045766286367882
DB05968,Pose_2,0.666551888,6.06779432,4.044499759991676
DB08099,Pose_1,0.580421388,6.9664669,4.043486387554057
DB15316,Pose_1,0.743502021,5.43840027,4.043461591751945
DB08736,Pose_1,0.788521349,5.1274991,4.043142507328286
DB08735,Pose_1,0.788521349,5.1274991,4.043142507328286
DB09193,Pose_1,0.844548523,4.78699064,4.042845874626825
DB08376,Pose_1,0.737367272,5.48277712,4.042820407958416
DB12151,Pose_1,0.718118608,5.62899208,4.042283956932625
DB01674,Pose_1,0.814901114,4.96022749,4.042094907294424
DB13651,Pose_1,0.664588571,6.08207083,4.042074761630484
DB11973,Pose_1,0.587719321,6.87742186,4.041993705789757
DB00507,Pose_1,0.734990835,5.49926424,4.0419088156432394
DB02058,Pose_2,0.77989465,5.18246698,4.041778271503657
DB02535,Pose_3,0.856662452,4.7172451,4.041086754050986
DB13546,Pose_2,0.678251684,5.95797968,4.041009751197781
DB07241,Pose_1,0.696619272,5.80086374,4.040993475529997
DB08720,Pose_1,0.774199307,5.21945715,4.040900108446195
DB13586,Pose_1,0.691572309,5.84135389,4.039718597393432
DB13875,Pose_3,0.884235919,4.56847811,4.039612440027233
DB03035,Pose_1,0.82721585,4.88337469,4.039604945056836
DB13001,Pose_1,0.809394419,4.99068975,4.039436430610505
DB01754,Pose_1,0.900825083,4.48376846,4.0390910951322825
DB18017,Pose_3,0.725472987,5.56752253,4.039087200028897
DB08486,Pose_2,0.751183987,5.37676096,4.038936735078748
DB04835,Pose_2,0.592313647,6.81775284,4.0382480490050074
DB03979,Pose_1,0.620260954,6.50914383,4.037367761719014
DB04705,Pose_1,0.618510842,6.52733469,4.037227275127709
DB07694,Pose_1,0.664108515,6.07864189,4.036877838784694
DB03176,Pose_1,0.691679835,5.83607674,4.036696596570538
DB03944,Pose_1,0.661921859,6.09811258,4.036474015344886
DB04287,Pose_1,0.646221936,6.24620962,4.036437673298225
DB15499,Pose_1,0.660839081,6.10783005,4.036292797146184
DB11676,Pose_1,0.905518055,4.45737553,4.036234020330195
DB16209,Pose_2,0.821100116,4.91483164,4.03556882972447
DB03515,Pose_2,0.753861487,5.35315943,4.035540728047872
DB06080,Pose_1,0.642144203,6.28421211,4.035370376858898
DB08805,Pose_1,0.961132884,4.19841766,4.0352372737923305
DB15463,Pose_1,0.659485877,6.11872053,4.035209774844955
DB08465,Pose_2,0.651371658,6.19457197,4.034968614699226
DB03543,Pose_1,0.904353917,4.46164083,4.0349023608576315
DB06939,Pose_1,0.809758842,4.98268127,4.03477021525029
DB07319,Pose_1,0.707002759,5.70630407,4.034372721182929
DB16126,Pose_1,0.646961749,6.23546457,4.034107064034734
DB07595,Pose_1,0.697348893,5.78464842,4.033918172081199
DB19010,Pose_1,0.639595747,6.30669403,4.03373467921829
DB07423,Pose_1,0.739329576,5.45587921,4.033692863036515
DB00360,Pose_1,0.715331078,5.63882685,4.033628089265844
DB11936,Pose_1,0.812659085,4.96278811,4.033054844521479
DB00572,Pose_1,0.836891055,4.81823683,4.0323393038985555
DB00424,Pose_1,0.836891055,4.81823683,4.0323393038985555
DB02948,Pose_1,0.884759843,4.55743122,4.032232130690498
DB14013,Pose_2,0.665298641,6.06034136,4.031936870804092
DB06937,Pose_1,0.849303484,4.74643707,4.031165540137752
DB09211,Pose_1,0.694008708,5.80804396,4.030833084686804
DB15988,Pose_1,0.840625703,4.795012,4.030810333393435
DB09175,Pose_1,0.729695022,5.52287436,4.030013927623436
DB13160,Pose_1,0.889549494,4.52930975,4.029045196281767
DB01473,Pose_1,0.889549494,4.52930975,4.029045196281767
DB15123,Pose_2,0.671203673,6.00202417,4.028580668338776
DB06484,Pose_1,0.673403859,5.98217058,4.028416753768268
DB01074,Pose_1,0.76288861,5.28023291,4.0282295451861545
DB13966,Pose_1,0.827290833,4.86897802,4.028060882024491
DB09178,Pose_2,0.753030777,5.34910583,4.028041319420129
DB02023,Pose_1,0.756628633,5.32356262,4.027959907860499
DB00441,Pose_2,0.753883719,5.34258461,4.027687554858964
DB00843,Pose_1,0.725080132,5.55460548,4.027534074646323
DB07701,Pose_1,0.725080132,5.55460548,4.027534074646323
DB16129,Pose_1,0.698559642,5.76480675,4.027061339479183
DB05125,Pose_1,0.684775114,5.87957811,4.026188770547154
DB15446,Pose_1,0.684775114,5.87957811,4.026188770547154
DB13754,Pose_1,0.913107574,4.40927553,4.026142882295864
DB00420,Pose_1,0.827088833,4.86763811,4.025969123866226
DB07830,Pose_1,0.686333895,5.86571693,4.025840347534342
DB13929,Pose_1,0.61272198,6.5702858,4.025758524541883
DB07279,Pose_1,0.784992814,5.12839699,4.025754784489229
DB12539,Pose_1,0.852854311,4.72009325,4.0255518765845
DB12597,Pose_1,0.659724355,6.10172844,4.025458859464156
DB01917,Pose_4,0.923518956,4.35838318,4.02504948424156
DB07175,Pose_1,0.718840003,5.59867477,4.0245513884628235
DB11719,Pose_1,0.724262655,5.55663681,4.02446452888133
DB01209,Pose_1,0.787029564,5.11307716,4.0241428879331576
DB06974,Pose_1,0.627726197,6.41056061,4.0240768323533
DB08432,Pose_1,0.791276336,5.08518505,4.023786594245977
DB15550,Pose_1,0.741609514,5.42512274,4.023322638601748
DB06876,Pose_1,0.663749754,6.06144476,4.023282468334589
DB02489,Pose_1,0.908163846,4.43002176,4.023185599425289
DB08318,Pose_1,0.829326987,4.85073519,4.022845599857573
DB03062,Pose_1,0.762790799,5.27360582,4.02265799704885
DB16061,Pose_1,0.725893974,5.54075241,4.0219987858449775
DB12275,Pose_1,0.640286863,6.28150606,4.02196581007289
DB02694,Pose_1,0.781841516,5.14341211,4.021333121495158
DB08450,Pose_1,0.687375009,5.85017347,4.021263041592811
DB11297,Pose_1,0.660566986,6.08742905,4.021154660047343
DB07272,Pose_1,0.658246636,6.10835838,4.02080635511741
DB16148,Pose_1,0.624250233,6.44010735,4.0202385137825125
DB12770,Pose_1,0.762054205,5.27513266,4.019937025485835
DB00447,Pose_1,0.7256459,5.53960562,4.019792105769958
DB04293,Pose_1,0.7256459,5.53960562,4.019792105769958
DB13631,Pose_1,0.558067262,7.20268679,4.019583695938869
DB08956,Pose_1,0.67750144,5.93273973,4.019439710220211
DB02473,Pose_1,0.719050646,5.58967924,4.019262468454789
DB14671,Pose_2,0.731733024,5.4926033,4.019119222341379
DB00592,Pose_1,0.941922903,4.2658906,4.018140057832412
DB00975,Pose_1,0.703715682,5.70857096,4.017210906361795
DB07973,Pose_1,0.804404974,4.99379539,4.017033850854269
DB13672,Pose_3,0.794634581,5.0549016,4.016799614912229
DB08561,Pose_2,0.681390345,5.89429283,4.016314224964726
DB07741,Pose_2,0.620798588,6.46959162,4.016313342632633
DB08406,Pose_1,0.633384705,6.34011984,4.015734934523047
DB06517,Pose_2,0.667049646,6.01996994,4.015618817407642
DB02191,Pose_1,0.904384673,4.43974829,4.015240305453959
DB05905,Pose_2,0.688143551,5.8348732,4.015230363482733
DB12049,Pose_1,0.628111541,6.39239073,4.0151343920944145
DB13531,Pose_1,0.823129475,4.87763786,4.014927490941924
DB04150,Pose_1,0.720073283,5.57569361,4.014908002754821
DB02933,Pose_1,0.845630169,4.74778032,4.014866274376474
DB16847,Pose_1,0.756081283,5.30957079,4.014467095082524
DB00272,Pose_1,0.918734014,4.36878729,4.013753483253883
DB01505,Pose_2,0.804547787,4.98882294,4.013746456111834
DB11748,Pose_1,0.647424757,6.19942474,4.013661055834288
DB08391,Pose_1,0.653183997,6.14462471,4.013570528142766
DB12179,Pose_1,0.736018181,5.45304918,4.013543338367142
DB12926,Pose_1,0.871855557,4.60331631,4.013426905502235
DB01004,Pose_2,0.873643875,4.59324837,4.012863304804234
DB04378,Pose_1,0.639486015,6.27458382,4.012508602835277
DB15949,Pose_1,0.729803562,5.49803162,4.01248306026463
DB14543,Pose_1,0.661248446,6.06755638,4.012162227292386
DB16892,Pose_1,0.733814895,5.46616507,4.011153346894718
DB07015,Pose_4,0.698422194,5.7428875,4.010960087645175
DB11427,Pose_1,0.620882988,6.45983553,4.010801985854964
DB12336,Pose_1,0.584064543,6.8663063,4.01036605120752
DB03877,Pose_2,0.782381535,5.12541056,4.01002658143801
DB14813,Pose_1,0.603062987,6.6493659,4.009986461309944
DB09068,Pose_1,0.717492342,5.58884048,4.0099502450596045
DB02132,Pose_1,0.724396884,5.53553724,4.009925927921961
DB00114,Pose_4,0.846466959,4.73695707,4.00967764595645
DB19168,Pose_1,0.609010994,6.58368492,4.00953649731201
DB01097,Pose_1,0.772459507,5.19053078,4.009474847387125
DB01366,Pose_1,0.803179502,4.99162912,4.009174190770298
DB13820,Pose_1,0.781725347,5.12853003,4.00910191730167
DB12558,Pose_1,0.612541318,6.5449357,4.009043539903253
DB04770,Pose_1,0.833719969,4.80847979,4.008925621455926
DB13671,Pose_1,0.883575141,4.53712225,4.008888431777987
DB11763,Pose_1,0.709799409,5.64690256,4.008168099768588
DB17058,Pose_1,0.739830256,5.41757727,4.008087578563881
DB02698,Pose_1,0.66906327,5.99030352,4.007892061383711
DB00713,Pose_1,0.76513207,5.23726797,4.007201683030798
DB07472,Pose_2,0.80356133,4.98590946,4.006484036937182
DB05025,Pose_1,0.811149716,4.93886042,4.006155227046641
DB11867,Pose_1,0.67127192,5.96785021,4.006050268739103
DB05263,Pose_1,0.557813644,7.1809082,4.005608570271481
DB00603,Pose_1,0.618498921,6.47552538,4.005105460438115
DB16527,Pose_1,0.906993926,4.41513252,4.004498378125073
DB00920,Pose_2,0.685339808,5.84241056,4.004036531447573
DB18812,Pose_1,0.682397246,5.86727571,4.003812786026694
DB03090,Pose_4,0.748999715,5.34552908,4.003799757444212
DB02118,Pose_4,0.740630984,5.4058547,4.003743485822025
DB07232,Pose_2,0.799830616,5.00567484,4.003691990772902
DB08815,Pose_1,0.64040184,6.25171614,4.003610519213698
DB00328,Pose_3,0.675543785,5.92633009,4.003495460157991
DB12212,Pose_1,0.735241234,5.44484711,4.003276108097734
DB15357,Pose_1,0.841001332,4.7600503,4.0032086426869995
DB11385,Pose_1,0.682430446,5.86522675,4.00260930689363
DB03137,Pose_2,0.661371112,6.05195284,4.002586779562358
DB11275,Pose_1,0.59990263,6.67202711,4.002566610720299
DB11921,Pose_1,0.603702426,6.62988281,4.002476336492697
DB03735,Pose_2,0.84885776,4.7148118,4.002204583369568
DB05932,Pose_2,0.630013824,6.35247183,4.002145069470577
DB18984,Pose_1,0.613304973,6.5253396,4.00202322719383
DB05009,Pose_1,0.653985798,6.11901331,4.001747802512972
DB05191,Pose_1,0.653985798,6.11901331,4.001747802512972
DB00322,Pose_1,0.87414062,4.57787848,4.001709532791858
DB17930,Pose_1,0.923730731,4.33193779,4.001544061403224
DB07960,Pose_1,0.915764153,4.36937761,4.001319386158815
DB08147,Pose_1,0.727744818,5.4980545,4.001180671456582
DB01274,Pose_2,0.823041618,4.8613019,4.001053781362474
DB00983,Pose_2,0.823041618,4.8613019,4.001053781362474
DB14899,Pose_1,0.626743674,6.38283205,4.000399609541952
DB02527,Pose_1,0.871262074,4.59068918,3.9996933760561593
DB05013,Pose_1,0.715963542,5.58610678,3.9994487961990144
DB07189,Pose_1,0.625940144,6.38874674,3.9989730544151305
DB12068,Pose_1,0.613850057,6.51400757,3.9986239181429313
DB14134,Pose_1,0.766538084,5.2164712,3.9986238388891806
DB15391,Pose_1,0.666483939,5.99898529,3.9982273460822575
DB01447,Pose_2,0.909966528,4.39375877,3.9981734128064503
DB08133,Pose_1,0.694321156,5.75792885,3.9978518152977505
DB13371,Pose_1,0.825180173,4.8447547,3.9977955214885634
DB00739,Pose_2,0.789207518,5.06526423,3.9975446109724815
DB12677,Pose_1,0.593999982,6.72878599,3.9968987569418526
DB06831,Pose_1,0.629973412,6.34446287,3.9968429215212127
DB04129,Pose_1,0.852601111,4.68776798,3.996796187858226
DB03571,Pose_1,0.618235826,6.4647274,3.9967260840038326
DB16133,Pose_1,0.719703436,5.55313349,3.9966092533196713
DB08014,Pose_1,0.718202412,5.56455994,3.9964803706265752
DB12733,Pose_1,0.797995865,5.00791359,3.9962943370973054
DB09304,Pose_1,0.802052081,4.98245287,3.996186692867923
DB00633,Pose_1,0.799888313,4.99523497,3.9956300731919057
DB03609,Pose_1,0.858218193,4.65570068,3.995607024738471
DB07207,Pose_1,0.707636178,5.6463294,3.995546956345033
DB07736,Pose_2,0.915411651,4.36474943,3.995542481917609
DB03294,Pose_1,0.841585815,4.74759865,3.9955116791531493
DB14979,Pose_2,0.679330289,5.88147593,3.995464743273444
DB13632,Pose_1,0.853045344,4.68368912,3.9953991965594575
DB12669,Pose_1,0.549672484,7.26836252,3.9952188809808997
DB00774,Pose_1,0.756630182,5.28019094,3.995151831926951
DB01579,Pose_1,0.911761701,4.38178444,3.995143234429732
DB00213,Pose_1,0.678920329,5.88395071,3.9947337518529835
DB09342,Pose_1,0.845205426,4.72614288,3.994561606227267
DB07716,Pose_1,0.745225251,5.36017227,3.9945357253139897
DB11650,Pose_1,0.659770191,6.05425262,3.9944154074596505
DB05974,Pose_2,0.735195637,5.43293953,3.9942734385408305
DB07354,Pose_1,0.749051213,5.33222342,3.9941084207380086
DB11376,Pose_1,0.831972301,4.80074692,3.994088461551063
DB06083,Pose_1,0.805492759,4.95848322,3.9940223293330037
DB07104,Pose_3,0.88707751,4.50192595,3.993557261930385
DB15288,Pose_1,0.726841748,5.4942956,3.993483417932709
DB08828,Pose_1,0.664193869,6.01229525,3.9933296436678223
DB00318,Pose_4,0.733157516,5.44638443,3.9930576798798763
DB16492,Pose_1,0.666719198,5.98888159,3.992902330601765
DB08488,Pose_1,0.722987711,5.52260256,3.9927737836171406
DB12239,Pose_1,0.780879796,5.11218691,3.9920034713946704
DB13032,Pose_3,0.667038381,5.98413467,3.9916475019627695
DB13837,Pose_1,0.725571394,5.5011735,3.9914941250308593
DB13012,Pose_1,0.697274089,5.72392225,3.9911426723755805
DB15300,Pose_1,0.795688987,5.01563978,3.990889335705103
DB13718,Pose_1,0.795688987,5.01563978,3.990889335705103
DB11910,Pose_1,0.632004023,6.31457472,3.990836626574099
DB01883,Pose_1,0.733706892,5.43917418,3.990759582654449
DB12818,Pose_2,0.814131439,4.90093994,3.9900092858047733
DB15143,Pose_2,0.689159513,5.78957796,3.9899427273891335
DB11894,Pose_1,0.603258252,6.61393547,3.989911150472999
DB13681,Pose_1,0.81418407,4.90015078,3.9896247056740743
DB18019,Pose_1,0.568331301,7.01960897,3.9894634984313697
DB13634,Pose_3,0.88211745,4.52229643,3.989196594975703
DB12473,Pose_2,0.805249691,4.95384789,3.9890844826835017
DB08515,Pose_1,0.804293573,4.95973253,3.98908099767803
DB13111,Pose_2,0.794373274,5.02135134,3.988827303860087
DB04356,Pose_1,0.885710657,4.50326204,3.98858718009156
DB18028,Pose_1,0.556153953,7.17141581,3.988411251338197
DB05043,Pose_3,0.712054253,5.60057116,3.987910513707144
DB12505,Pose_1,0.680851996,5.85657644,3.9874617589005745
DB07867,Pose_1,0.686139882,5.81041765,3.986759280741717
DB07388,Pose_7,0.848240316,4.70000124,3.986730537017992
DB02562,Pose_1,0.856848478,4.65275621,3.986707077043548
DB03288,Pose_1,0.746915996,5.33736086,3.986560202758317
DB02282,Pose_4,0.763301432,5.22077751,3.985026949536394
DB00196,Pose_1,0.697509766,5.71222687,3.9843340274326127
DB01621,Pose_1,0.662183583,6.0164299,3.9839811080503322
DB08447,Pose_1,0.882683933,4.51344299,3.9839436097844794
DB13103,Pose_1,0.788118184,5.0545001,3.9835434398398184
DB08442,Pose_1,0.796783984,4.9993186,3.983376991393302
DB07111,Pose_1,0.755425215,5.27287102,3.9832597239507694
DB09091,Pose_1,0.668116927,5.96176672,3.9831572604572694
DB08971,Pose_1,0.681838632,5.84109735,3.982685826502825
DB02848,Pose_1,0.656823635,6.06304121,3.982348766706998
DB00831,Pose_1,0.649520695,6.13110113,3.9822770670728853
DB12355,Pose_1,0.602365613,6.61009836,3.981695950611695
DB03461,Pose_1,0.64844501,6.14028358,3.9816362474359357
DB08009,Pose_1,0.631669462,6.30320787,3.9815439241170654
DB00973,Pose_1,0.639266133,6.22814703,3.981443467623535
DB00277,Pose_2,0.931002617,4.27625179,3.9812016074409344
DB08781,Pose_1,0.718759954,5.53883982,3.981096254236568
DB02381,Pose_2,0.887816548,4.48329687,3.980345150782605
DB06187,Pose_1,0.859182894,4.63246155,3.980131720872726
DB15169,Pose_1,0.534030795,7.45246696,3.979846855360033
DB12269,Pose_1,0.56730473,7.01533365,3.9798319621731646
DB13347,Pose_2,0.699347377,5.68996382,3.9792612727419003
DB18841,Pose_1,0.611577451,6.5061965,3.9790430711751217
DB17263,Pose_1,0.664460659,5.98837233,3.979037824729165
DB03506,Pose_1,0.933917105,4.26029158,3.978759178849476
